Video,Frame,PERCLOS,BlinkRate,YawnRate,KSS,Timestamp
2-3,2-3_frame_0330_face0.jpg,0.1389,0.8000,0.0000,6,1900-01-01 12:21:09.517000
2-3,2-3_frame_0390_face0.jpg,0.1667,1.0000,0.0000,6,1900-01-01 12:21:29.521000
2-3,2-3_frame_0450_face0.jpg,0.1556,0.8667,0.0000,6,1900-01-01 12:21:49.519000
2-3,2-3_frame_0510_face0.jpg,0.2000,1.1000,0.0000,6,1900-01-01 12:22:09.518000
2-3,2-3_frame_0570_face0.jpg,0.2000,1.1000,0.0000,6,1900-01-01 12:22:29.521000
2-3,2-3_frame_0630_face0.jpg,0.2000,1.0667,0.0000,6,1900-01-01 12:22:49.515000
2-3,2-3_frame_0690_face0.jpg,0.1833,1.0333,0.0000,6,1900-01-01 12:23:09.520000
2-3,2-3_frame_0750_face0.jpg,0.1833,1.0000,0.0000,6,1900-01-01 12:23:29.519000
2-3,2-3_frame_0810_face0.jpg,0.2056,1.1000,0.0000,6,1900-01-01 12:23:49.720000
2-3,2-3_frame_0870_face0.jpg,0.2111,1.0667,0.0000,6,1900-01-01 12:24:10.188000
2-3,2-3_frame_0930_face0.jpg,0.2056,1.0000,0.0000,6,1900-01-01 12:24:30.181000
2-3,2-3_frame_0991_face0.jpg,0.2278,1.1667,0.0000,6,1900-01-01 12:24:50.518000
2-3,2-3_frame_1051_face0.jpg,0.2778,1.4000,0.0000,6,1900-01-01 12:25:10.519000
2-3,2-3_frame_1111_face0.jpg,0.3056,1.5667,0.0000,6,1900-01-01 12:25:36.921000
2-3,2-3_frame_1171_face0.jpg,0.2556,1.3000,0.0000,6,1900-01-01 12:26:05.787000
2-3,2-3_frame_1231_face0.jpg,0.2222,1.1333,0.0000,6,1900-01-01 12:26:34.184000
2-3,2-3_frame_1291_face0.jpg,0.2222,1.0667,0.0000,6,1900-01-01 12:26:59.787000
2-3,2-3_frame_1351_face0.jpg,0.2556,1.1333,0.0000,6,1900-01-01 12:27:28.588000
2-3,2-3_frame_1411_face0.jpg,0.2444,1.2333,0.0000,6,1900-01-01 12:27:56.188000
2-3,2-3_frame_1471_face0.jpg,0.2167,1.1333,0.0000,6,1900-01-01 12:28:20.655000
2-3,2-3_frame_1531_face0.jpg,0.2222,1.2000,0.0000,6,1900-01-01 12:28:40.656000
3-1,3-1_frame_0090_face0.jpg,0.0222,0.1333,0.0000,2,1900-01-01 10:07:07.566000
3-1,3-1_frame_0150_face0.jpg,0.0278,0.1667,0.0000,2,1900-01-01 10:07:17.565000
3-1,3-1_frame_0210_face0.jpg,0.0167,0.1000,0.0000,2,1900-01-01 10:07:27.598000
3-1,3-1_frame_0270_face0.jpg,0.0111,0.0667,0.0000,2,1900-01-01 10:07:37.598000
3-1,3-1_frame_0330_face0.jpg,0.0167,0.1000,0.0000,2,1900-01-01 10:07:47.899000
3-1,3-1_frame_0390_face0.jpg,0.0167,0.1000,0.0000,2,1900-01-01 10:07:57.899000
3-1,3-1_frame_0450_face0.jpg,0.0222,0.1333,0.0000,2,1900-01-01 10:08:07.932000
3-1,3-1_frame_0510_face0.jpg,0.0222,0.1333,0.0000,2,1900-01-01 10:08:17.933000
3-1,3-1_frame_0570_face0.jpg,0.0222,0.1333,0.0000,2,1900-01-01 10:08:27.968000
3-1,3-1_frame_0630_face0.jpg,0.0222,0.1333,0.0000,2,1900-01-01 10:08:37.999000
3-1,3-1_frame_0690_face0.jpg,0.0111,0.0667,0.0000,2,1900-01-01 10:08:48.032000
3-1,3-1_frame_0750_face0.jpg,0.0111,0.0667,0.0000,2,1900-01-01 10:08:58.032000
3-1,3-1_frame_0810_face0.jpg,0.0000,0.0000,0.0000,2,1900-01-01 10:09:08.033000
3-1,3-1_frame_0870_face0.jpg,0.0111,0.0667,0.0000,2,1900-01-01 10:09:18.033000
3-1,3-1_frame_0930_face0.jpg,0.0111,0.0667,0.0000,2,1900-01-01 10:09:28.033000
3-1,3-1_frame_0990_face0.jpg,0.0167,0.1000,0.0000,2,1900-01-01 10:09:38.200000
3-1,3-1_frame_1050_face0.jpg,0.0167,0.1000,0.0000,2,1900-01-01 10:09:48.202000
3-1,3-1_frame_1110_face0.jpg,0.0222,0.1333,0.0000,2,1900-01-01 10:09:58.601000
3-1,3-1_frame_1170_face0.jpg,0.0222,0.1333,0.0000,2,1900-01-01 10:10:08.600000
3-1,3-1_frame_1230_face0.jpg,0.0111,0.0667,0.0000,2,1900-01-01 10:10:18.635000
3-1,3-1_frame_1290_face0.jpg,0.0056,0.0333,0.0000,2,1900-01-01 10:10:29.034000
3-1,3-1_frame_1350_face0.jpg,0.0056,0.0333,0.0000,2,1900-01-01 10:10:39.068000
3-1,3-1_frame_1410_face0.jpg,0.0167,0.1000,0.0000,2,1900-01-01 10:10:49.068000
3-1,3-1_frame_1470_face0.jpg,0.0278,0.1667,0.0000,2,1900-01-01 10:10:59.170000
3-1,3-1_frame_1530_face0.jpg,0.0333,0.2000,0.0000,2,1900-01-01 10:11:09.168000
3-1,3-1_frame_1590_face0.jpg,0.0278,0.1667,0.0000,2,1900-01-01 10:11:19.201000
3-1,3-1_frame_1650_face0.jpg,0.0167,0.1000,0.0000,2,1900-01-01 10:11:29.269000
3-1,3-1_frame_1710_face0.jpg,0.0056,0.0333,0.0000,2,1900-01-01 10:11:39.268000
3-1,3-1_frame_1770_face0.jpg,0.0000,0.0000,0.0000,2,1900-01-01 10:11:49.569000
3-1,3-1_frame_1830_face0.jpg,0.0056,0.0333,0.0000,2,1900-01-01 10:11:59.701000
3-1,3-1_frame_1890_face0.jpg,0.0222,0.1333,0.0000,2,1900-01-01 10:12:09.769000
3-1,3-1_frame_1950_face0.jpg,0.0278,0.1667,0.0000,2,1900-01-01 10:12:20.071000
3-1,3-1_frame_2010_face0.jpg,0.0278,0.1667,0.0000,2,1900-01-01 10:12:30.072000
3-1,3-1_frame_2070_face0.jpg,0.0111,0.0667,0.0000,2,1900-01-01 10:12:40.070000
3-1,3-1_frame_2130_face0.jpg,0.0167,0.1000,0.0000,2,1900-01-01 10:12:50.103000
3-1,3-1_frame_2190_face0.jpg,0.0111,0.0667,0.0000,2,1900-01-01 10:13:00.227000
3-1,3-1_frame_2250_face0.jpg,0.0222,0.1333,0.0000,2,1900-01-01 10:13:10.403000
3-1,3-1_frame_2310_face0.jpg,0.0167,0.1000,0.0000,2,1900-01-01 10:13:20.471000
3-1,3-1_frame_2370_face0.jpg,0.0333,0.2000,0.0000,2,1900-01-01 10:13:30.771000
3-1,3-1_frame_2430_face0.jpg,0.0333,0.2000,0.0000,2,1900-01-01 10:13:40.804000
3-1,3-1_frame_2490_face0.jpg,0.0389,0.2333,0.0000,2,1900-01-01 10:13:50.805000
3-1,3-1_frame_2550_face0.jpg,0.0222,0.1333,0.0000,2,1900-01-01 10:14:00.836000
3-1,3-1_frame_2610_face0.jpg,0.0222,0.1333,0.0000,2,1900-01-01 10:14:10.837000
3-1,3-1_frame_2670_face0.jpg,0.0222,0.1333,0.0000,2,1900-01-01 10:14:20.837000
3-1,3-1_frame_2730_face0.jpg,0.0222,0.1333,0.0000,2,1900-01-01 10:14:30.837000
3-1,3-1_frame_2790_face0.jpg,0.0111,0.0667,0.0000,2,1900-01-01 10:14:40.837000
3-1,3-1_frame_2850_face0.jpg,0.0111,0.0667,0.0000,2,1900-01-01 10:14:50.838000
3-1,3-1_frame_2910_face0.jpg,0.0167,0.1000,0.0000,2,1900-01-01 10:15:00.838000
3-1,3-1_frame_2970_face0.jpg,0.0222,0.1333,0.0000,2,1900-01-01 10:15:10.837000
3-1,3-1_frame_3030_face0.jpg,0.0111,0.0667,0.0000,2,1900-01-01 10:15:21.173000
3-1,3-1_frame_3090_face0.jpg,0.0167,0.1000,0.0000,2,1900-01-01 10:15:31.172000
3-1,3-1_frame_3150_face0.jpg,0.0222,0.1333,0.0000,2,1900-01-01 10:15:41.172000
3-1,3-1_frame_3210_face0.jpg,0.0278,0.1667,0.0000,2,1900-01-01 10:15:51.172000
3-1,3-1_frame_3270_face0.jpg,0.0222,0.1333,0.0000,2,1900-01-01 10:16:01.173000
3-1,3-1_frame_3330_face0.jpg,0.0111,0.0667,0.0000,2,1900-01-01 10:16:11.440000
3-1,3-1_frame_3390_face0.jpg,0.0111,0.0667,0.0000,2,1900-01-01 10:16:21.440000
3-1,3-1_frame_3450_face0.jpg,0.0056,0.0333,0.0000,2,1900-01-01 10:16:31.439000
3-2,3-2_frame_0090_face0.jpg,0.0000,0.0000,0.0000,3,1900-01-01 03:41:29.311000
3-2,3-2_frame_0150_face0.jpg,0.0000,0.0000,0.0000,3,1900-01-01 03:41:49.308000
3-2,3-2_frame_0210_face0.jpg,0.0056,0.0333,0.0000,3,1900-01-01 03:42:09.307000
3-2,3-2_frame_0270_face0.jpg,0.0056,0.0333,0.0000,3,1900-01-01 03:42:29.310000
3-2,3-2_frame_0330_face0.jpg,0.0111,0.0667,0.0000,3,1900-01-01 03:42:49.311000
3-2,3-2_frame_0390_face0.jpg,0.0056,0.0333,0.0000,3,1900-01-01 03:43:09.313000
3-2,3-2_frame_0450_face0.jpg,0.0056,0.0333,0.0000,3,1900-01-01 03:43:29.313000
3-2,3-2_frame_0510_face0.jpg,0.0056,0.0333,0.0000,3,1900-01-01 03:43:49.314000
3-2,3-2_frame_0570_face0.jpg,0.0056,0.0333,0.0000,3,1900-01-01 03:44:09.313000
3-2,3-2_frame_0630_face0.jpg,0.0167,0.0667,0.0000,3,1900-01-01 03:44:29.316000
3-2,3-2_frame_0690_face0.jpg,0.0111,0.0667,0.0000,3,1900-01-01 03:44:49.316000
3-2,3-2_frame_0750_face0.jpg,0.0167,0.1000,0.0000,3,1900-01-01 03:45:09.383000
3-2,3-2_frame_0810_face0.jpg,0.0056,0.0333,0.0000,3,1900-01-01 03:45:29.583000
3-2,3-2_frame_0870_face0.jpg,0.0056,0.0333,0.0000,3,1900-01-01 03:45:49.651000
3-2,3-2_frame_0930_face0.jpg,0.0111,0.0667,0.0000,3,1900-01-01 03:46:10.245000
3-2,3-2_frame_0990_face0.jpg,0.0111,0.0667,0.0000,3,1900-01-01 03:46:30.851000
3-2,3-2_frame_1050_face0.jpg,0.0111,0.0667,0.0000,3,1900-01-01 03:46:51.381000
3-2,3-2_frame_1110_face0.jpg,0.0056,0.0333,0.0000,3,1900-01-01 03:47:11.785000
3-2,3-2_frame_1170_face0.jpg,0.0056,0.0333,0.0000,3,1900-01-01 03:47:34.585000
3-2,3-2_frame_1230_face0.jpg,0.0056,0.0333,0.0000,3,1900-01-01 03:47:59.452000
3-2,3-2_frame_1290_face0.jpg,0.0000,0.0000,0.0000,3,1900-01-01 03:48:19.447000
3-2,3-2_frame_1350_face0.jpg,0.0000,0.0000,0.0000,3,1900-01-01 03:48:39.454000
3-2,3-2_frame_1410_face0.jpg,0.0000,0.0000,0.0000,3,1900-01-01 03:48:59.453000
3-2,3-2_frame_1470_face0.jpg,0.0000,0.0000,0.0000,3,1900-01-01 03:49:19.451000
3-2,3-2_frame_1530_face0.jpg,0.0111,0.0667,0.0000,3,1900-01-01 03:49:39.453000
3-2,3-2_frame_1590_face0.jpg,0.0111,0.0667,0.0000,3,1900-01-01 03:49:59.446000
3-2,3-2_frame_1650_face0.jpg,0.0111,0.0667,0.0000,3,1900-01-01 03:50:19.456000
3-3,3-3_frame_0090_face0.jpg,0.0056,0.0333,0.0000,4,1900-01-01 12:09:04.496000
3-3,3-3_frame_0150_face0.jpg,0.0111,0.0667,0.0000,4,1900-01-01 12:09:24.495000
3-3,3-3_frame_0210_face0.jpg,0.0111,0.0667,0.0000,4,1900-01-01 12:09:44.493000
3-3,3-3_frame_0270_face0.jpg,0.0111,0.0667,0.0000,4,1900-01-01 12:10:04.493000
3-3,3-3_frame_0330_face0.jpg,0.0111,0.0667,0.0000,4,1900-01-01 12:10:24.495000
3-3,3-3_frame_0390_face0.jpg,0.0222,0.1333,0.0000,4,1900-01-01 12:10:44.498000
3-3,3-3_frame_0450_face0.jpg,0.0167,0.1000,0.0000,4,1900-01-01 12:11:04.493000
3-3,3-3_frame_0510_face0.jpg,0.0278,0.1667,0.0000,4,1900-01-01 12:11:24.497000
3-3,3-3_frame_0570_face0.jpg,0.0167,0.1000,0.0000,4,1900-01-01 12:11:44.498000
3-3,3-3_frame_0630_face0.jpg,0.0222,0.1333,0.0000,4,1900-01-01 12:12:04.500000
3-3,3-3_frame_0690_face0.jpg,0.0167,0.1000,0.0000,4,1900-01-01 12:12:24.898000
3-3,3-3_frame_0750_face0.jpg,0.0167,0.1000,0.0000,4,1900-01-01 12:12:50.094000
3-3,3-3_frame_0810_face0.jpg,0.0278,0.1667,0.0000,4,1900-01-01 12:13:12.897000
3-3,3-3_frame_0870_face0.jpg,0.0167,0.1000,0.0000,4,1900-01-01 12:13:32.898000
3-3,3-3_frame_0930_face0.jpg,0.0278,0.1667,0.0000,4,1900-01-01 12:13:52.896000
3-3,3-3_frame_0990_face0.jpg,0.0111,0.0667,0.0000,4,1900-01-01 12:14:12.900000
3-3,3-3_frame_1050_face0.jpg,0.0222,0.1333,0.0000,4,1900-01-01 12:14:32.901000
3-3,3-3_frame_1110_face0.jpg,0.0111,0.0667,0.0000,4,1900-01-01 12:14:52.901000
3-3,3-3_frame_1170_face0.jpg,0.0111,0.0667,0.0000,4,1900-01-01 12:15:12.903000
3-3,3-3_frame_1230_face0.jpg,0.0000,0.0000,0.0000,4,1900-01-01 12:15:32.901000
3-3,3-3_frame_1290_face0.jpg,0.0056,0.0333,0.0000,4,1900-01-01 12:15:52.901000
3-3,3-3_frame_1350_face0.jpg,0.0056,0.0333,0.0000,4,1900-01-01 12:16:12.898000
3-3,3-3_frame_1410_face0.jpg,0.0056,0.0333,0.0000,4,1900-01-01 12:16:32.901000
3-3,3-3_frame_1470_face0.jpg,0.0000,0.0000,0.0000,4,1900-01-01 12:16:52.901000
3-3,3-3_frame_1530_face0.jpg,0.0000,0.0000,0.0000,4,1900-01-01 12:17:12.900000
3-3,3-3_frame_1590_face0.jpg,0.0000,0.0000,0.0000,4,1900-01-01 12:17:32.903000
3-3,3-3_frame_1650_face0.jpg,0.0000,0.0000,0.0000,4,1900-01-01 12:17:52.903000
4-1,4-1_frame_0090_face0.jpg,0.0611,0.3667,0.0000,4,1900-01-01 09:50:54.835000
4-1,4-1_frame_0150_face0.jpg,0.0500,0.2667,0.0000,4,1900-01-01 09:51:05.535000
4-1,4-1_frame_0210_face0.jpg,0.0444,0.2667,0.0000,4,1900-01-01 09:51:15.535000
4-1,4-1_frame_0270_face0.jpg,0.0556,0.3333,0.0000,4,1900-01-01 09:51:26.826000
4-1,4-1_frame_0330_face0.jpg,0.0611,0.3667,0.0000,4,1900-01-01 09:51:36.837000
4-1,4-1_frame_0390_face0.jpg,0.0500,0.3000,0.0000,4,1900-01-01 09:51:46.836000
4-1,4-1_frame_0450_face0.jpg,0.0444,0.2333,0.0000,4,1900-01-01 09:51:57.269000
4-1,4-1_frame_0510_face0.jpg,0.0389,0.2000,0.0000,4,1900-01-01 09:52:07.269000
4-1,4-1_frame_0570_face0.jpg,0.0556,0.3000,0.0000,4,1900-01-01 09:52:17.570000
4-1,4-1_frame_0630_face0.jpg,0.0500,0.3000,0.0000,4,1900-01-01 09:52:27.572000
4-1,4-1_frame_0690_face0.jpg,0.0500,0.3000,0.0000,4,1900-01-01 09:52:37.571000
4-1,4-1_frame_0750_face0.jpg,0.0278,0.1667,0.0000,4,1900-01-01 09:52:47.570000
4-1,4-1_frame_0810_face0.jpg,0.0278,0.1667,0.0000,4,1900-01-01 09:52:57.571000
4-1,4-1_frame_0870_face0.jpg,0.0444,0.2667,0.0000,4,1900-01-01 09:53:07.629000
4-1,4-1_frame_0930_face0.jpg,0.0500,0.3000,0.0000,4,1900-01-01 09:53:17.629000
4-1,4-1_frame_0990_face0.jpg,0.0500,0.3000,0.0000,4,1900-01-01 09:53:27.903000
4-1,4-1_frame_1050_face0.jpg,0.0444,0.2667,0.0000,4,1900-01-01 09:53:37.940000
4-1,4-1_frame_1110_face0.jpg,0.0500,0.3000,0.0000,4,1900-01-01 09:53:47.939000
4-1,4-1_frame_1170_face0.jpg,0.0611,0.3667,0.0000,4,1900-01-01 09:53:57.971000
4-1,4-1_frame_1230_face0.jpg,0.0389,0.2333,0.0000,4,1900-01-01 09:54:07.971000
4-1,4-1_frame_1290_face0.jpg,0.0500,0.2667,0.0000,4,1900-01-01 09:54:18.070000
4-1,4-1_frame_1350_face0.jpg,0.0500,0.3000,0.0000,4,1900-01-01 09:54:28.104000
4-1,4-1_frame_1410_face0.jpg,0.0611,0.3667,0.0000,4,1900-01-01 09:54:38.396000
4-1,4-1_frame_1470_face0.jpg,0.0444,0.2667,0.0000,4,1900-01-01 09:54:48.772000
4-1,4-1_frame_1530_face0.jpg,0.0389,0.2333,0.0000,4,1900-01-01 09:54:58.771000
4-1,4-1_frame_1590_face0.jpg,0.0389,0.2333,0.0000,4,1900-01-01 09:55:08.804000
4-1,4-1_frame_1650_face0.jpg,0.0556,0.3333,0.0000,4,1900-01-01 09:55:18.872000
4-1,4-1_frame_1710_face0.jpg,0.0444,0.2667,0.0000,4,1900-01-01 09:55:29.105000
4-1,4-1_frame_1770_face0.jpg,0.0389,0.2333,0.0000,4,1900-01-01 09:55:39.464000
4-1,4-1_frame_1830_face0.jpg,0.0333,0.2000,0.0000,4,1900-01-01 09:55:49.472000
4-1,4-1_frame_1890_face0.jpg,0.0389,0.2333,0.0000,4,1900-01-01 09:55:59.566000
4-1,4-1_frame_1950_face0.jpg,0.0667,0.3667,0.0000,4,1900-01-01 09:56:09.572000
4-1,4-1_frame_2010_face0.jpg,0.0722,0.4333,0.0000,4,1900-01-01 09:56:19.572000
4-1,4-1_frame_2070_face0.jpg,0.1000,0.6000,0.0000,4,1900-01-01 09:56:29.607000
4-1,4-1_frame_2130_face0.jpg,0.0833,0.4667,0.0000,4,1900-01-01 09:56:39.606000
4-1,4-1_frame_2190_face0.jpg,0.0778,0.4667,0.0000,4,1900-01-01 09:56:49.642000
4-1,4-1_frame_2250_face0.jpg,0.0556,0.3333,0.0000,4,1900-01-01 09:56:59.640000
4-1,4-1_frame_2310_face0.jpg,0.0389,0.2333,0.0000,4,1900-01-01 09:57:09.641000
4-1,4-1_frame_2370_face0.jpg,0.0278,0.1667,0.0000,4,1900-01-01 09:57:19.708000
4-1,4-1_frame_2430_face0.jpg,0.0333,0.2000,0.0000,4,1900-01-01 09:57:29.707000
4-1,4-1_frame_2490_face0.jpg,0.0611,0.3667,0.0000,4,1900-01-01 09:57:39.742000
4-1,4-1_frame_2550_face0.jpg,0.0722,0.4333,0.0000,4,1900-01-01 09:57:49.741000
4-1,4-1_frame_2610_face0.jpg,0.0667,0.4000,0.0000,4,1900-01-01 09:57:59.741000
4-1,4-1_frame_2670_face0.jpg,0.0611,0.3667,0.0000,4,1900-01-01 09:58:09.866000
4-1,4-1_frame_2730_face0.jpg,0.0667,0.4000,0.0000,4,1900-01-01 09:58:19.868000
4-1,4-1_frame_2790_face0.jpg,0.0722,0.4333,0.0000,4,1900-01-01 09:58:29.909000
4-1,4-1_frame_2850_face0.jpg,0.0500,0.3000,0.0000,4,1900-01-01 09:58:39.912000
4-1,4-1_frame_2910_face0.jpg,0.0444,0.2667,0.0000,4,1900-01-01 09:58:49.909000
4-1,4-1_frame_2970_face0.jpg,0.0444,0.2667,0.0000,4,1900-01-01 09:59:00.244000
4-1,4-1_frame_3030_face0.jpg,0.0944,0.4000,0.0000,4,1900-01-01 09:59:10.242000
4-1,4-1_frame_3090_face0.jpg,0.1167,0.4667,0.0000,4,1900-01-01 09:59:20.242000
4-1,4-1_frame_3150_face0.jpg,0.0944,0.3333,0.0000,4,1900-01-01 09:59:30.343000
4-1,4-1_frame_3210_face0.jpg,0.0556,0.2667,0.0000,4,1900-01-01 09:59:40.343000
4-1,4-1_frame_3270_face0.jpg,0.0500,0.2667,0.0000,4,1900-01-01 09:59:50.511000
4-1,4-1_frame_3330_face0.jpg,0.0667,0.3667,0.0000,4,1900-01-01 10:00:00.510000
4-1,4-1_frame_3390_face0.jpg,0.0611,0.3333,0.0000,4,1900-01-01 10:00:10.578000
4-1,4-1_frame_3450_face0.jpg,0.0389,0.2333,0.0000,4,1900-01-01 10:00:21.702000
4-2,4-2_frame_0090_face0.jpg,0.1889,1.0667,0.0000,8,1900-01-01 03:43:47.087000
4-2,4-2_frame_0150_face0.jpg,0.2167,1.1000,0.0000,8,1900-01-01 03:44:07.090000
4-2,4-2_frame_0210_face0.jpg,0.2778,1.2000,0.0000,8,1900-01-01 03:44:27.074000
4-2,4-2_frame_0270_face0.jpg,0.2500,1.0000,0.0000,8,1900-01-01 03:44:47.078000
4-2,4-2_frame_0330_face0.jpg,0.2556,1.1333,0.0000,8,1900-01-01 03:45:07.062000
4-2,4-2_frame_0390_face0.jpg,0.2333,1.2333,0.0000,8,1900-01-01 03:45:27.138000
4-2,4-2_frame_0450_face0.jpg,0.3056,1.4667,0.0000,8,1900-01-01 03:45:47.203000
4-2,4-2_frame_0510_face0.jpg,0.2944,1.4000,0.0000,8,1900-01-01 03:46:10.138000
4-2,4-2_frame_0570_face0.jpg,0.3000,1.2000,0.0000,8,1900-01-01 03:46:34.933000
4-2,4-2_frame_0630_face0.jpg,0.3056,1.3000,0.0000,8,1900-01-01 03:46:55.200000
4-2,4-2_frame_0690_face0.jpg,0.3722,1.5333,0.0000,8,1900-01-01 03:47:15.340000
4-2,4-2_frame_0750_face0.jpg,0.3722,1.6000,0.0000,8,1900-01-01 03:47:35.406000
4-2,4-2_frame_0810_face0.jpg,0.4111,1.6333,0.0000,8,1900-01-01 03:47:55.473000
4-2,4-2_frame_0870_face0.jpg,0.3667,1.4667,0.0000,8,1900-01-01 03:48:15.675000
4-2,4-2_frame_0930_face0.jpg,0.3722,1.4667,0.0000,8,1900-01-01 03:48:35.737000
4-2,4-2_frame_0990_face0.jpg,0.3778,1.3667,0.0000,8,1900-01-01 03:48:55.873000
4-2,4-2_frame_1050_face0.jpg,0.4444,1.5000,0.0000,8,1900-01-01 03:49:15.939000
4-2,4-2_frame_1110_face0.jpg,0.5000,1.4333,0.0000,8,1900-01-01 03:49:36.143000
4-2,4-2_frame_1170_face0.jpg,0.4278,1.3333,0.0000,8,1900-01-01 03:49:56.142000
4-2,4-2_frame_1230_face0.jpg,0.3000,0.9667,0.0000,8,1900-01-01 03:50:16.143000
4-2,4-2_frame_1290_face0.jpg,0.1500,0.7000,0.0000,8,1900-01-01 03:50:36.133000
4-2,4-2_frame_1350_face0.jpg,0.1222,0.7000,0.0000,8,1900-01-01 03:50:56.134000
4-2,4-2_frame_1410_face0.jpg,0.1278,0.7333,0.0000,8,1900-01-01 03:51:16.276000
4-2,4-2_frame_1470_face0.jpg,0.1667,1.0000,0.0000,8,1900-01-01 03:51:36.477000
4-2,4-2_frame_1530_face0.jpg,0.1667,0.9333,0.0000,8,1900-01-01 03:51:59.004000
4-2,4-2_frame_1590_face0.jpg,0.2111,1.1000,0.0000,8,1900-01-01 03:52:28.068000
4-3,4-3_frame_0090_face0.jpg,0.1167,0.7000,0.0000,9,1900-01-01 11:48:42.766000
4-3,4-3_frame_0150_face0.jpg,0.1500,0.8333,0.0000,9,1900-01-01 11:49:02.769000
4-3,4-3_frame_0210_face0.jpg,0.1444,0.8333,0.0000,9,1900-01-01 11:49:22.767000
4-3,4-3_frame_0270_face0.jpg,0.2000,0.9333,0.0000,9,1900-01-01 11:49:42.765000
4-3,4-3_frame_0330_face0.jpg,0.2889,1.1333,0.0000,9,1900-01-01 11:50:02.769000
4-3,4-3_frame_0390_face0.jpg,0.3222,1.2000,0.0000,9,1900-01-01 11:50:22.770000
4-3,4-3_frame_0450_face0.jpg,0.2833,1.1000,0.0000,9,1900-01-01 11:50:42.772000
4-3,4-3_frame_0510_face0.jpg,0.2611,1.1000,0.0000,9,1900-01-01 11:51:10.040000
4-3,4-3_frame_0570_face0.jpg,0.3500,1.2667,0.0000,9,1900-01-01 11:51:30.030000
4-3,4-3_frame_0630_face0.jpg,0.4167,1.5333,0.0000,9,1900-01-01 11:51:50.039000
4-3,4-3_frame_0690_face0.jpg,0.4222,1.4333,0.0000,9,1900-01-01 11:52:10.036000
4-3,4-3_frame_0750_face0.jpg,0.3889,1.4000,0.0000,9,1900-01-01 11:52:30.041000
4-3,4-3_frame_0810_face0.jpg,0.4056,1.3333,0.0000,9,1900-01-01 11:52:50.040000
4-3,4-3_frame_0870_face0.jpg,0.3833,1.4333,0.0000,9,1900-01-01 11:53:10.042000
4-3,4-3_frame_0930_face0.jpg,0.3722,1.3667,0.0000,9,1900-01-01 11:53:30.042000
4-3,4-3_frame_0990_face0.jpg,0.2722,1.0333,0.0000,9,1900-01-01 11:53:50.043000
4-3,4-3_frame_1050_face0.jpg,0.2611,1.0333,0.0000,9,1900-01-01 11:54:10.047000
4-3,4-3_frame_1110_face0.jpg,0.2444,1.1000,0.0000,9,1900-01-01 11:54:30.043000
4-3,4-3_frame_1170_face0.jpg,0.3056,1.3333,0.0000,9,1900-01-01 11:54:50.042000
4-3,4-3_frame_1231_face0.jpg,0.3722,1.3667,0.0000,9,1900-01-01 11:55:10.376000
4-3,4-3_frame_1292_face0.jpg,0.3944,1.3000,0.0000,9,1900-01-01 11:55:30.715000
4-3,4-3_frame_1352_face0.jpg,0.3389,1.1667,0.0000,9,1900-01-01 11:55:50.702000
4-3,4-3_frame_1412_face0.jpg,0.2056,0.8333,0.0000,9,1900-01-01 11:56:10.703000
4-3,4-3_frame_1472_face0.jpg,0.1278,0.7333,0.0000,9,1900-01-01 11:56:30.714000
4-3,4-3_frame_1532_face0.jpg,0.1444,0.8333,0.0000,9,1900-01-01 11:56:50.711000
4-3,4-3_frame_1592_face0.jpg,0.1556,0.9000,0.0000,9,1900-01-01 11:57:10.711000
4-3,4-3_frame_1652_face0.jpg,0.1389,0.8333,0.0000,9,1900-01-01 11:57:30.712000
5-1,5-1_frame_0090_face0.jpg,0.0000,0.0000,0.0000,3,1900-01-01 10:34:32.339000
5-1,5-1_frame_0150_face0.jpg,0.0000,0.0000,0.0000,3,1900-01-01 10:34:42.339000
5-1,5-1_frame_0210_face0.jpg,0.0000,0.0000,0.0000,3,1900-01-01 10:34:52.340000
5-1,5-1_frame_0270_face0.jpg,0.0000,0.0000,0.0000,3,1900-01-01 10:35:02.340000
5-1,5-1_frame_0330_face0.jpg,0.0000,0.0000,0.0000,3,1900-01-01 10:35:12.399000
5-1,5-1_frame_0390_face0.jpg,0.0000,0.0000,0.0000,3,1900-01-01 10:35:22.407000
5-1,5-1_frame_0450_face0.jpg,0.0056,0.0333,0.0000,3,1900-01-01 10:35:32.407000
5-1,5-1_frame_0510_face0.jpg,0.0111,0.0667,0.0000,3,1900-01-01 10:35:42.741000
5-1,5-1_frame_0570_face0.jpg,0.0111,0.0667,0.0000,3,1900-01-01 10:35:52.740000
5-1,5-1_frame_0630_face0.jpg,0.0056,0.0333,0.0000,3,1900-01-01 10:36:02.840000
5-1,5-1_frame_0690_face0.jpg,0.0056,0.0333,0.0000,3,1900-01-01 10:36:12.907000
5-1,5-1_frame_0750_face0.jpg,0.0056,0.0333,0.0000,3,1900-01-01 10:36:22.909000
5-1,5-1_frame_0810_face0.jpg,0.0056,0.0333,0.0000,3,1900-01-01 10:36:32.942000
5-1,5-1_frame_0870_face0.jpg,0.0000,0.0000,0.0000,3,1900-01-01 10:36:42.941000
5-1,5-1_frame_0930_face0.jpg,0.0056,0.0333,0.0000,3,1900-01-01 10:36:53.500000
5-1,5-1_frame_0990_face0.jpg,0.0056,0.0333,0.0000,3,1900-01-01 10:37:03.510000
